time,temp,salt
1996-01-01 06:00:00,    4.992147,    0.075001
1996-01-01 12:00:00,    4.985833,    0.075001
1996-01-01 18:00:00,    4.985833,    0.075001
1996-01-01 24:00:00,    4.985833,    0.075001
1996-01-02 06:00:00,    4.985833,    0.075001
1996-01-02 12:00:00,    4.985833,    0.075001
1996-01-02 18:00:00,    4.985833,    0.075001
1996-01-02 24:00:00,    4.985833,    0.075001
1996-01-03 06:00:00,    4.985833,    0.075001
1996-01-03 12:00:00,    4.985833,    0.075001
1996-01-03 18:00:00,    4.985833,    0.075001
1996-01-03 24:00:00,    5.013307,    0.075007
1996-01-04 06:00:00,    4.999670,    0.075008
1996-01-04 12:00:00,    4.990612,    0.075009
1996-01-04 18:00:00,    5.013593,    0.075012
1996-01-04 24:00:00,    4.997271,    0.075014
1996-01-05 06:00:00,    4.974317,    0.075016
1996-01-05 12:00:00,    4.971118,    0.075018
1996-01-05 18:00:00,    4.975372,    0.075021
1996-01-05 24:00:00,    4.956799,    0.075022
1996-01-06 06:00:00,    4.929497,    0.075024
1996-01-06 12:00:00,    4.911821,    0.075027
1996-01-06 18:00:00,    4.868727,    0.075030
1996-01-06 24:00:00,    4.817094,    0.075032
1996-01-07 06:00:00,    4.775969,    0.075034
1996-01-07 12:00:00,    4.754371,    0.075035
1996-01-07 18:00:00,    4.752148,    0.075036
1996-01-07 24:00:00,    4.752148,    0.075036
1996-01-08 06:00:00,    4.752148,    0.075036
1996-01-08 12:00:00,    4.752148,    0.075036
1996-01-08 18:00:00,    4.784680,    0.075036
1996-01-08 24:00:00,    4.798822,    0.075037
1996-01-09 06:00:00,    4.805993,    0.075037
1996-01-09 12:00:00,    4.806720,    0.075039
1996-01-09 18:00:00,    4.826522,    0.075040
1996-01-09 24:00:00,    4.838907,    0.075040
1996-01-10 06:00:00,    4.760889,    0.075025
1996-01-10 12:00:00,    4.772044,    0.075027
1996-01-10 18:00:00,    4.777365,    0.075028
1996-01-10 24:00:00,    4.781515,    0.075029
1996-01-11 06:00:00,    4.849855,    0.075038
1996-01-11 12:00:00,    4.870591,    0.075043
1996-01-11 18:00:00,    4.922113,    0.075044
1996-01-11 24:00:00,    4.933208,    0.075044
1996-01-12 06:00:00,    4.961256,    0.075045
1996-01-12 12:00:00,    4.961709,    0.075045
1996-01-12 18:00:00,    4.961709,    0.075045
1996-01-12 24:00:00,    4.961709,    0.075045
1996-01-13 06:00:00,    4.961709,    0.075045
1996-01-13 12:00:00,    4.961709,    0.075045
1996-01-13 18:00:00,    4.961709,    0.075045
1996-01-13 24:00:00,    4.961709,    0.075045
1996-01-14 06:00:00,    4.961709,    0.075045
1996-01-14 12:00:00,    4.961709,    0.075045
1996-01-14 18:00:00,    4.961709,    0.075045
1996-01-14 24:00:00,    5.291554,    0.075049
1996-01-15 06:00:00,    5.287061,    0.075051
1996-01-15 12:00:00,    5.286298,    0.075051
1996-01-15 18:00:00,    5.292370,    0.075051
1996-01-15 24:00:00,    5.332929,    0.075054
1996-01-16 06:00:00,    5.327436,    0.075056
1996-01-16 12:00:00,    5.326207,    0.075056
1996-01-16 18:00:00,    5.326207,    0.075056
1996-01-16 24:00:00,    5.361972,    0.075059
1996-01-17 06:00:00,    5.347436,    0.075060
1996-01-17 12:00:00,    5.350771,    0.075062
1996-01-17 18:00:00,    5.372821,    0.075064
1996-01-17 24:00:00,    5.356011,    0.075065
1996-01-18 06:00:00,    5.329248,    0.075067
1996-01-18 12:00:00,    5.320615,    0.075068
1996-01-18 18:00:00,    5.320615,    0.075068
1996-01-18 24:00:00,    5.338866,    0.075072
1996-01-19 06:00:00,    5.327436,    0.075073
1996-01-19 12:00:00,    5.319697,    0.075074
1996-01-19 18:00:00,    5.332762,    0.075077
1996-01-19 24:00:00,    5.305603,    0.075079
1996-01-20 06:00:00,    5.272655,    0.075081
1996-01-20 12:00:00,    5.252354,    0.075085
1996-01-20 18:00:00,    5.216865,    0.075088
1996-01-20 24:00:00,    5.178097,    0.075090
1996-01-21 06:00:00,    5.142666,    0.075093
1996-01-21 12:00:00,    5.123403,    0.075096
1996-01-21 18:00:00,    5.116500,    0.075099
1996-01-21 24:00:00,    5.084117,    0.075101
1996-01-22 06:00:00,    5.064934,    0.075103
1996-01-22 12:00:00,    5.061370,    0.075104
1996-01-22 18:00:00,    5.102808,    0.075107
1996-01-22 24:00:00,    5.098261,    0.075109
1996-01-23 06:00:00,    5.074068,    0.075111
1996-01-23 12:00:00,    5.066330,    0.075113
1996-01-23 18:00:00,    5.075495,    0.075116
1996-01-23 24:00:00,    5.057084,    0.075118
1996-01-24 06:00:00,    5.027582,    0.075120
1996-01-24 12:00:00,    5.009236,    0.075122
1996-01-24 18:00:00,    4.998373,    0.075124
1996-01-24 24:00:00,    4.952831,    0.075127
1996-01-25 06:00:00,    4.909046,    0.075130
1996-01-25 12:00:00,    4.891630,    0.075133
1996-01-25 18:00:00,    4.862466,    0.075136
1996-01-25 24:00:00,    4.794319,    0.075138
1996-01-26 06:00:00,    4.737511,    0.075140
1996-01-26 12:00:00,    4.689714,    0.075142
1996-01-26 18:00:00,    4.643939,    0.075144
1996-01-26 24:00:00,    4.598993,    0.075145
1996-01-27 06:00:00,    4.555316,    0.075146
1996-01-27 12:00:00,    4.526385,    0.075148
1996-01-27 18:00:00,    4.518306,    0.075149
1996-01-27 24:00:00,    4.498755,    0.075150
1996-01-28 06:00:00,    4.474956,    0.075152
1996-01-28 12:00:00,    4.464389,    0.075153
1996-01-28 18:00:00,    4.480990,    0.075155
1996-01-28 24:00:00,    4.451139,    0.075156
1996-01-29 06:00:00,    4.418149,    0.075158
1996-01-29 12:00:00,    4.418528,    0.075160
1996-01-29 18:00:00,    4.418528,    0.075160
1996-01-29 24:00:00,    4.418528,    0.075160
1996-01-30 06:00:00,    4.450425,    0.075164
1996-01-30 12:00:00,    4.448962,    0.075164
1996-01-30 18:00:00,    4.448962,    0.075164
1996-01-30 24:00:00,    4.448962,    0.075164
1996-01-31 06:00:00,    4.448962,    0.075164
1996-01-31 12:00:00,    4.448962,    0.075164
1996-01-31 18:00:00,    4.448962,    0.075164
1996-01-31 24:00:00,    4.448962,    0.075164
1996-02-01 06:00:00,    4.448962,    0.075164
1996-02-01 12:00:00,    4.448962,    0.075164
1996-02-01 18:00:00,    4.448962,    0.075164
1996-02-01 24:00:00,    4.465872,    0.075165
1996-02-02 06:00:00,    4.638241,    0.075178
1996-02-02 12:00:00,    4.630636,    0.075179
1996-02-02 18:00:00,    4.626509,    0.075180
1996-02-02 24:00:00,    4.609421,    0.075180
1996-02-03 06:00:00,    4.583841,    0.075181
1996-02-03 12:00:00,    4.566584,    0.075181
1996-02-03 18:00:00,    4.565440,    0.075182
1996-02-03 24:00:00,    4.550776,    0.075183
1996-02-04 06:00:00,    4.541266,    0.075184
1996-02-04 12:00:00,    4.530423,    0.075184
1996-02-04 18:00:00,    4.530423,    0.075184
1996-02-04 24:00:00,    4.530423,    0.075184
1996-02-05 06:00:00,    4.530009,    0.075187
1996-02-05 12:00:00,    4.516852,    0.075187
1996-02-05 18:00:00,    4.516852,    0.075187
1996-02-05 24:00:00,    4.505648,    0.075189
1996-02-06 06:00:00,    4.478947,    0.075191
1996-02-06 12:00:00,    4.479136,    0.075193
1996-02-06 18:00:00,    4.515855,    0.075196
1996-02-06 24:00:00,    4.499432,    0.075197
1996-02-07 06:00:00,    4.462475,    0.075199
1996-02-07 12:00:00,    4.451491,    0.075203
1996-02-07 18:00:00,    4.448104,    0.075206
1996-02-07 24:00:00,    4.421555,    0.075207
1996-02-08 06:00:00,    4.404513,    0.075208
1996-02-08 12:00:00,    4.394984,    0.075209
1996-02-08 18:00:00,    4.394984,    0.075209
1996-02-08 24:00:00,    4.394984,    0.075209
1996-02-09 06:00:00,    4.387442,    0.075211
1996-02-09 12:00:00,    4.376085,    0.075211
1996-02-09 18:00:00,    4.393761,    0.075213
1996-02-09 24:00:00,    4.369676,    0.075214
1996-02-10 06:00:00,    4.330811,    0.075216
1996-02-10 12:00:00,    4.317401,    0.075219
1996-02-10 18:00:00,    4.343504,    0.075220
1996-02-10 24:00:00,    4.335907,    0.075220
1996-02-11 06:00:00,    4.320694,    0.075221
1996-02-11 12:00:00,    4.315809,    0.075221
1996-02-11 18:00:00,    4.339016,    0.075222
1996-02-11 24:00:00,    4.329646,    0.075222
1996-02-12 06:00:00,    4.315851,    0.075222
1996-02-12 12:00:00,    4.313444,    0.075223
1996-02-12 18:00:00,    4.304390,    0.075224
1996-02-12 24:00:00,    4.290831,    0.075225
1996-02-13 06:00:00,    4.269560,    0.075224
1996-02-13 12:00:00,    4.263935,    0.075225
1996-02-13 18:00:00,    4.247600,    0.075225
1996-02-13 24:00:00,    4.221474,    0.075226
1996-02-14 06:00:00,    4.186709,    0.075225
1996-02-14 12:00:00,    4.170244,    0.075227
1996-02-14 18:00:00,    4.161294,    0.075228
1996-02-14 24:00:00,    4.161294,    0.075228
1996-02-15 06:00:00,    4.161294,    0.075228
1996-02-15 12:00:00,    4.162074,    0.075228
1996-02-15 18:00:00,    4.120523,    0.075230
1996-02-15 24:00:00,    4.120523,    0.075230
1996-02-16 06:00:00,    4.120523,    0.075230
1996-02-16 12:00:00,    4.120839,    0.075230
1996-02-16 18:00:00,    4.069625,    0.075231
1996-02-16 24:00:00,    4.085463,    0.075231
1996-02-17 06:00:00,    4.090357,    0.075230
1996-02-17 12:00:00,    4.090749,    0.075231
1996-02-17 18:00:00,    4.097357,    0.075232
1996-02-17 24:00:00,    4.090758,    0.075232
1996-02-18 06:00:00,    4.090758,    0.075232
1996-02-18 12:00:00,    4.067417,    0.075231
1996-02-18 18:00:00,    4.065738,    0.075232
