time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
1980-04-15 24:00:00,5829645.263943,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -969.628795,    0.000000,    0.000000,    0.000000,   18.286479,637588.546940,    0.000000,    0.000000,    0.000000,    0.000000,    0.075310,    3.752875,    3.752875,    3.752875,   69.011058,  -43.864351,  -56.207127,  -67.015181,  482.482108,    0.000000,    0.080826,    1.848454,    1.088077,    0.000000,    0.247095,    0.001300,    0.001400,    0.000000
1980-04-16 24:00:00,5828807.896025,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -839.012771,    0.000000,    0.000000,    0.000000,   18.285163,637542.663767,    0.000000,    0.000000,    0.000000,    0.000000,    0.074976,    3.733221,    3.733221,    3.733221,  203.218865,  -37.962102,  -52.128611, -102.835969,  933.350375,    0.000000,    0.074533,    1.717485,    1.048822,    0.000000,    0.247059,    0.001300,    0.001400,    0.000000
1980-04-17 24:00:00,5827408.663484,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1401.847740,    0.000000,    0.000000,    0.000000,   18.282964,637465.993490,    0.000000,    0.000000,    0.000000,    0.000000,    0.074644,    3.722253,    3.722253,    3.722253,  245.375926,  -63.432028,  -72.838649,  -90.911419,  775.961779,    0.000000,    0.157571,    3.349734,    1.464740,    0.000000,    0.247000,    0.001300,    0.001400,    0.000000
1980-04-18 24:00:00,5826549.231942,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -860.953428,    0.000000,    0.000000,    0.000000,   18.281614,637418.901351,    0.000000,    0.000000,    0.000000,    0.000000,    0.074313,    3.749927,    3.749927,    3.749927,  233.784875,  -38.961075,  -45.384020, -115.270358,  863.407322,    0.000000,    0.065530,    1.527259,    0.989035,    0.000000,    0.246964,    0.001300,    0.001400,    0.000000
1980-04-19 24:00:00,5826000.731029,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -549.438645,    0.000000,    0.000000,    0.000000,   18.280752,637388.846507,    0.000000,    0.000000,    0.000000,    0.000000,    0.073984,    4.039160,    4.039160,    4.039160,  263.323070,  -24.861531,  -12.313490,  -73.262436,  992.433403,    0.000000,    0.097686,    2.192156,    1.184926,    0.000000,    0.246940,    0.001300,    0.001400,    0.000000
1980-04-20 24:00:00,5825639.372751,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -361.961789,    0.000000,    0.000000,    0.000000,   18.280184,637369.046053,    0.000000,    0.000000,    0.000000,    0.000000,    0.073656,    4.439381,    4.186270,    4.439381,  280.164412,  -16.373455,    8.529614,  -79.872153,  990.038861,    0.000000,    0.061187,    1.434177,    0.958422,    0.005350,    0.076822,    0.001300,    0.001400,    0.000000
1980-04-21 24:00:00,5825559.463855,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -375.524119,  295.483324,    0.000000,    0.000000,   18.280058,637364.667483,    0.000000,    0.000000,    0.000000,    0.000000,    0.073331,    4.775126,    4.684184,    4.775126,  257.213466,  -16.981000,   -0.260439,  -70.341871,  837.121170,    0.000000,    0.108612,    2.410066,    1.242424,    0.003732,    0.157045,    0.001300,    0.001400,    0.000000
1980-04-22 24:00:00,5825570.587404,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -327.235172,  338.377047,    0.000000,    0.000000,   18.280076,637365.276993,    0.000000,    0.000000,    0.000000,    0.000000,    0.073007,    5.414922,    4.686487,    5.414922,  247.501782,  -14.792029,    3.492262,  -82.265584,  932.424284,    0.000000,    0.047779,    1.140628,    0.854727,    0.089605,    0.230632,    0.001300,    0.001400,    0.000000
1980-04-23 24:00:00,5825591.118368,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -590.158960,  610.723776,    0.000000,    0.000000,   18.280108,637366.401977,    0.000000,    0.000000,    0.000000,    0.000000,    0.072686,    5.427487,    5.148233,    5.427487,  273.326704,  -26.669829,   -3.873312,  -65.409220, 1031.138627,    0.000000,    0.098003,    2.198541,    1.186650,    0.021758,    0.158302,    0.001300,    0.001400,    0.000000
1980-04-24 24:00:00,5825474.288139,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -388.602942,  271.580535,    0.000000,    0.000000,   18.279924,637360.000321,    0.000000,    0.000000,    0.000000,    0.000000,    0.072366,    5.831445,    5.567292,    5.831445,  278.833110,  -17.555393,   16.669477,  -70.403603,  979.905368,    0.000000,    0.111396,    2.465030,    1.256512,    0.018316,    0.121312,    0.001300,    0.001400,    0.000000
